date,open,high,low,close,volume
2017-01-03,3.77,3.87,3.72,3.81,84227
2017-01-04,3.85,3.94,3.8374,3.924,115071
2017-01-05,3.92,4.04,3.8473,3.9548,213648
2017-01-06,4.0,4.0294,3.93,4.02,113237
2017-01-09,4.01,4.1288,4.0,4.1206,212562
2017-01-10,4.11,4.3223,4.11,4.31,219856
2017-01-11,4.328,4.33,4.0499,4.1234,235190
2017-01-12,4.17,4.17,3.96,4.0561,149560
2017-01-13,4.0739,4.15,4.0553,4.1315,119810
2017-01-17,4.321,4.3334,4.15,4.3056,218805
2017-01-18,4.3,4.4,4.1424,4.1566,210474
2017-01-19,4.2,4.235,4.147,4.1795,79337
2017-01-20,4.1704,4.26,4.1,4.1849,93717
2017-01-23,4.18,4.25,4.15,4.1716,101703
2017-01-24,4.1987,4.3,4.13,4.17,80225
2017-01-25,4.18,4.2069,4.08,4.1,83722
2017-01-26,4.182,4.27,4.0559,4.1089,71165
2017-01-27,4.13,4.16,3.9543,4.0,173303
2017-01-30,3.994,4.1,3.846,3.8542,167043
2017-01-31,3.85,4.01,3.8,3.97,111675
2017-02-01,4.1,4.15,3.915,4.1434,112874
2017-02-02,4.19,4.24,4.157,4.19,121138
2017-02-03,4.214,4.24,4.16,4.22,85108
2017-02-06,4.0,4.12,3.9197,4.07,237722
2017-02-07,4.165,4.22,4.073,4.073,165659
2017-02-08,4.1552,4.22,4.0862,4.1236,79532
2017-02-09,4.25,4.255,4.1596,4.18,142818
2017-02-10,4.29,4.29,4.1881,4.21,111454
2017-02-13,4.225,4.48,4.18,4.4337,344061
2017-02-14,4.495,4.6213,4.4,4.58,290514
2017-02-15,4.625,5.1037,4.62,5.0148,441793
2017-02-16,4.8803,5.15,4.8698,4.97,321672
2017-02-17,4.985,5.0509,4.94,5.0108,200762
2017-02-21,5.094,5.15,4.9578,5.048,308617
2017-02-22,5.0407,5.07,4.8,4.92,250102
2017-02-23,4.9656,4.99,4.83,4.8593,160003
2017-02-24,4.8064,4.9,4.58,4.81,310390
2017-02-27,4.81,5.1229,4.76,5.0796,330011
2017-02-28,5.1301,5.265,4.89,5.0244,314170
2017-03-01,5.018,5.09,4.87,4.9518,186457
2017-03-02,4.974,4.98,4.9099,4.9515,99147
2017-03-03,4.975,5.1484,4.9431,5.1233,166298
2017-03-06,5.136,5.2094,5.0998,5.1918,233236
2017-03-07,5.141,5.2,4.9065,4.95,199249
2017-03-08,4.686,4.77,4.4624,4.656,596413
2017-03-09,4.5572,5.0,4.5,4.9422,165553
2017-03-10,5.0513,5.0681,4.9083,4.93,70798
2017-03-13,4.9086,4.99,4.88,4.9046,101480
2017-03-14,4.9349,4.95,4.8,4.9,94380
2017-03-15,4.905,4.92,4.78,4.7913,57497
2017-03-16,4.85,4.9351,4.785,4.9351,56167
2017-03-17,4.9379,4.97,4.84,4.86,92342
2017-03-20,4.7959,4.86,4.68,4.69,150929
2017-03-21,4.8,4.9299,4.7449,4.7545,177146
2017-03-22,4.74,4.85,4.51,4.655,129009
2017-03-23,4.76,4.8,4.6484,4.7,100551
2017-03-24,4.75,4.8,4.6383,4.65,72495
2017-03-27,4.9346,5.0111,4.7513,5.0066,246174
2017-03-28,5.0909,5.165,4.82,4.9,176085
2017-03-29,4.8879,4.97,4.8236,4.924,90483
2017-03-30,4.99,4.999,4.85,4.9222,113657
2017-03-31,5.0,5.04,4.89,5.04,103609
2017-04-03,5.03,5.1,4.9871,5.03,167510
2017-04-04,5.04,5.15,4.9998,5.1115,101076
2017-04-05,5.1546,5.45,5.12,5.3949,463652
2017-04-06,5.4,5.61,5.3,5.6009,423447
2017-04-07,5.6915,5.9477,5.5941,5.9082,492584
2017-04-10,5.9892,6.37,5.855,6.2994,809780
2017-04-11,6.4489,6.6,5.1,5.8406,806856
2017-04-12,5.8931,6.1191,5.65,5.9251,341515
2017-04-13,6.0026,6.18,5.3208,5.4242,551362
2017-04-17,5.2729,5.39,4.9959,5.15,570829
2017-04-18,5.0524,5.12,4.92,4.9994,489885
2017-04-19,4.9966,5.309,4.975,5.1879,315447
2017-04-20,5.001,5.015,4.87,4.96,413851
2017-04-21,5.025,5.09,4.91,4.9601,137370
2017-04-24,4.971,5.11,4.9186,4.94,287811
2017-04-25,4.9,4.93,4.6392,4.7792,369786
2017-04-26,4.72,4.7326,4.5,4.63,281642
2017-04-27,4.58,4.63,4.41,4.4301,376055
2017-04-28,4.395,4.57,4.3,4.53,263050
2017-05-01,4.56,4.81,4.5238,4.79,291858
2017-05-02,4.842,4.97,4.7982,4.84,374548
2017-05-03,4.845,4.87,4.73,4.7582,202615
2017-05-04,4.741,4.83,4.577,4.64,153308
2017-05-05,4.5452,4.61,4.45,4.51,162339
2017-05-08,4.555,4.63,4.47,4.481,147997
2017-05-09,4.484,4.53,4.28,4.3,301465
2017-05-10,4.284,4.32,4.03,4.0799,347875
2017-05-11,4.005,4.512,3.8409,4.51,485284
2017-05-12,4.54,4.59,4.2988,4.31,221896
2017-05-15,4.42,4.5299,4.381,4.459,182865
2017-05-16,4.483,4.509,4.38,4.3978,98620
2017-05-17,4.425,4.48,4.2234,4.2406,137882
2017-05-18,4.185,4.3909,4.1301,4.206,128479
2017-05-19,4.31,4.41,4.1893,4.19,114331
2017-05-22,4.255,4.35,4.2,4.34,159798
2017-05-23,4.2461,4.3,4.19,4.22,137360
2017-05-24,4.25,4.255,4.1749,4.2,127553
2017-05-25,4.2072,4.23,4.021,4.06,168347
2017-05-26,4.055,4.227,3.9997,4.18,141485
2017-05-30,4.0945,4.16,4.01,4.03,166464
2017-05-31,4.0212,4.08,3.82,3.87,247170
2017-06-01,3.855,4.0216,3.841,3.999,170215
2017-06-02,4.025,4.09,3.89,3.9237,136168
2017-06-05,3.96,3.97,3.6535,3.7872,267995
2017-06-06,3.735,3.85,3.46,3.52,385630
2017-06-07,3.46,3.69,3.3953,3.65,327475
2017-06-08,3.6819,3.7664,3.56,3.6668,172755
2017-06-09,3.76,3.96,3.7,3.88,219035
2017-06-12,3.901,4.2318,3.89,4.1,384149
2017-06-13,4.205,4.3,4.0,4.016,201428
2017-06-14,4.03,4.1,3.9484,3.9761,139942
2017-06-15,3.9683,3.969,3.8492,3.87,93769
2017-06-16,3.9164,4.06,3.8956,4.05,81632
2017-06-19,4.07,4.21,4.05,4.1,125460
2017-06-20,4.108,4.12,3.97,4.0,114903
2017-06-21,4.015,4.08,3.97,4.07,75754
2017-06-22,4.111,4.26,4.1,4.25,255837
2017-06-23,4.245,4.28,4.1,4.14,80092
2017-06-26,4.2,4.229,4.1,4.117,87738
2017-06-27,4.12,4.12,4.0209,4.079,121084
2017-06-28,4.085,4.201,4.075,4.189,58881
2017-06-29,4.2086,4.22,4.0634,4.089,82215
2017-06-30,4.115,4.115,4.0,4.1,80593
2017-07-03,4.115,4.18,4.075,4.16,51629
2017-07-05,4.205,4.21,4.1,4.15,76719
2017-07-06,4.18,4.18,4.06,4.0868,66473
